"","match_id","id","goals","own_goals","shots","xG","time","player_id","team_id","position","player","h_a","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup","positionOrder"
"23",12563,"389300","0","0","2","0.07521933317184448","58","426","131","FWR","Daniel Ginczek","a","0","0","389304","0","1","0","0.09660732001066208","0.1354926973581314","0.06027335673570633","14"
"24",12563,"389301","0","0","2","0.7545742988586426","90","7052","131","FW","Wout Weghorst","a","1","0","0","0","1","0","0.025971461087465286","1.0722360610961914","0.29169031977653503","15"
"25",12563,"389302","0","0","1","0.06027335673570633","78","5353","131","FWL","Josip Brekalo","a","0","0","389303","0","3","1","0.3341696262359619","0.781957745552063","0.41988328099250793","16"
"26",12563,"389303","0","0","0","0","12","7784","131","Sub","Joao Victor","a","0","0","0","389302","0","0","0","0","0","17"
"27",12563,"389304","1","0","3","0.5589144825935364","32","6484","131","Sub","Renato Steffen","a","0","0","0","389300","1","0","0.019408514723181725","0.5690252780914307","0.010110783390700817","17"
"28",12563,"389305","0","0","0","0","2","194","131","Sub","Admir Mehmedi","a","0","0","0","389298","0","0","0","0","0","17"
"1",12556,"389389","0","0","0","0","90","5241","136","GK","Péter Gulácsi","h","0","0","0","0","0","0","0","0.08812712132930756","0.08812712132930756","1"
"2",12556,"389390","0","0","2","0.06520999222993851","90","5659","136","DR","Nordi Mukiele","h","0","0","0","0","2","0","0.1236809492111206","0.3245008885860443","0.16680333018302917","2"
"3",12556,"389391","0","0","1","0.05428140237927437","90","5243","136","DC","Dayotchanculle Upamecano","h","0","0","0","0","0","0","0","0.21199440956115723","0.21199440956115723","3"
"4",12556,"389392","0","0","1","0.3727874457836151","90","5358","136","DC","Lukas Klostermann","h","0","0","0","0","0","0","0","0.1932794749736786","0.1932794749736786","3"
"5",12556,"389393","0","0","1","0.04294552654027939","90","5254","136","DL","Marcel Halstenberg","h","0","0","0","0","0","0","0","0.13549096882343292","0.13549096882343292","4"
"6",12556,"389394","0","0","1","0.018884653225541115","90","6109","136","DMC","Konrad Laimer","h","0","0","0","0","0","0","0","0.28866222500801086","0.2697775661945343","7"
"7",12556,"389395","0","0","2","0.06878555566072464","86","7352","136","DMC","Tyler Adams","h","0","0","389400","0","2","0","0.09869053214788437","0.2689504325389862","0.14195279777050018","7"
"8",12556,"389396","1","0","2","0.17233367264270782","90","5248","136","AMR","Marcel Sabitzer","h","0","0","0","0","2","1","0.09298340231180191","0.22031192481517792","0.15909315645694733","11"
"9",12556,"389397","0","0","1","0.07308945059776306","79","3300","136","AMC","Christopher Nkunku","h","0","0","389402","0","2","0","0.4270688593387604","0.22035308182239532","0.14726363122463226","12"
"10",12556,"389398","2","0","5","0.29958951473236084","90","65","136","AML","Timo Werner","h","0","0","0","0","3","0","0.17664624750614166","0.4762357473373413","0","13"
"11",12556,"389399","0","0","2","0.09315311908721924","68","1236","136","FW","Patrik Schick","h","0","0","389401","0","1","0","0.05411051586270332","0.14726363122463226","0","15"
"12",12556,"389400","0","0","0","0","4","5242","136","Sub","Stefan Ilsanker","h","0","0","0","389395","0","0","0","0","0","17"
"13",12556,"389401","0","0","1","0.08467214554548264","22","5250","136","Sub","Yussuf Poulsen","h","0","0","0","389399","0","0","0","0.13269104063510895","0.048018891364336014","17"
"14",12556,"389402","0","0","0","0","11","7501","136","Sub","Amadou Haidara","h","1","0","0","389397","1","0","0.048018891364336014","0.11252310127019882","0.11252310127019882","17"
"15",12556,"389403","0","0","0","0","90","5293","240","GK","Rafal Gikiewicz","a","0","0","0","0","0","0","0","0","0","1"
"16",12556,"389406","0","0","1","0.009372910484671593","90","312","240","DC","Neven Subotic","a","0","0","0","0","0","0","0","0","0","3"
"17",12556,"389404","0","0","0","0","90","370","240","DC","Marvin Friedrich","a","0","0","0","0","0","0","0","0.039202090352773666","0.039202090352773666","3"
"18",12556,"389405","0","0","0","0","82","7996","240","DC","Michael Parensen","a","1","0","389414","0","0","0","0","0","0","3"
"19",12556,"389407","0","0","0","0","90","7997","240","DMR","Julian Ryerson","a","1","0","0","0","0","0","0","0","0","5"
