"","id","isResult","h.id","h.title","h.short_title","a.id","a.title","a.short_title","goals.h","goals.a","xG.h","xG.a","datetime","forecast.w","forecast.d","forecast.l"
"164","15302",TRUE,117,Bayern Munich,BAY,120,Hoffenheim,HOF,4,1,1.94572,1.87397,"2021-01-30 14:30:00",0.3946,0.2534,0.352
"165","15303",TRUE,129,Borussia Dortmund,DOR,121,Augsburg,AUG,3,1,1.92275,0.305739,"2021-01-30 14:30:00",0.8494,0.1249,0.0257
"166","15306",TRUE,132,Eintracht Frankfurt,EIN,122,Hertha Berlin,HER,3,1,1.78331,0.381451,"2021-01-30 14:30:00",0.7916,0.1608,0.0476
"167","15307",TRUE,240,Union Berlin,UNI,130,Borussia M.Gladbach,BMG,1,1,0.691595,0.580509,"2021-01-30 14:30:00",0.3375,0.4055,0.257
"168","15309",TRUE,123,Werder Bremen,WER,124,Schalke 04,SCH,1,1,0.64374,0.467918,"2021-01-30 14:30:00",0.3346,0.4375,0.2279
"169","15304",TRUE,136,RasenBallsport Leipzig,RBL,119,Bayer Leverkusen,LEV,1,0,1.68828,0.905761,"2021-01-30 17:30:00",0.5879,0.2639,0.1482
"170","15308",TRUE,134,FC Cologne,COL,262,Arminia Bielefeld,,3,1,1.50709,0.949382,"2021-01-31 14:30:00",0.5075,0.2888,0.2037
"171","15305",TRUE,131,Wolfsburg,WOL,135,Freiburg,FRE,3,0,2.00557,0.684054,"2021-01-31 17:00:00",0.7449,0.1724,0.0827
"172","15315",TRUE,122,Hertha Berlin,HER,117,Bayern Munich,BAY,0,1,1.24698,1.8015,"2021-02-05 19:30:00",0.2245,0.2674,0.5081
"173","15312",TRUE,119,Bayer Leverkusen,LEV,133,VfB Stuttgart,STU,5,2,4.60657,1.30625,"2021-02-06 14:30:00",0.9331,0.046,0.0209
"174","15314",TRUE,135,Freiburg,FRE,129,Borussia Dortmund,DOR,2,1,0.167725,1.28601,"2021-02-06 14:30:00",0.036,0.2359,0.7281
"175","15316",TRUE,124,Schalke 04,SCH,136,RasenBallsport Leipzig,RBL,0,3,0.125218,3.10182,"2021-02-06 14:30:00",0.0038,0.035,0.9612
"176","15317",TRUE,125,Mainz 05,MAI,240,Union Berlin,UNI,1,0,2.20728,0.937962,"2021-02-06 14:30:00",0.7295,0.1786,0.0919
"177","15318",TRUE,121,Augsburg,AUG,131,Wolfsburg,WOL,0,2,0.384821,2.19806,"2021-02-06 14:30:00",0.0367,0.1237,0.8396
"178","15311",TRUE,130,Borussia M.Gladbach,BMG,134,FC Cologne,COL,1,2,0.42778,0.816611,"2021-02-06 17:30:00",0.1715,0.3822,0.4463
"179","15313",TRUE,120,Hoffenheim,HOF,132,Eintracht Frankfurt,EIN,1,3,0.637718,1.26357,"2021-02-07 14:30:00",0.151,0.3038,0.5452
"180","15319",FALSE,262,Arminia Bielefeld,,123,Werder Bremen,WER,NA,NA,NA,NA,"2021-02-07 17:00:00",NA,NA,NA
"181","15322",TRUE,136,RasenBallsport Leipzig,RBL,121,Augsburg,AUG,2,1,2.26243,0.938388,"2021-02-12 19:30:00",0.747,0.1973,0.0557
"182","15321",TRUE,129,Borussia Dortmund,DOR,120,Hoffenheim,HOF,2,2,1.19058,2.19249,"2021-02-13 14:30:00",0.1638,0.2156,0.6206
"183","15323",TRUE,119,Bayer Leverkusen,LEV,125,Mainz 05,MAI,2,2,1.75183,2.27515,"2021-02-13 14:30:00",0.2586,0.2413,0.5001
"184","15327",TRUE,123,Werder Bremen,WER,135,Freiburg,FRE,0,0,0.907057,0.375641,"2021-02-13 14:30:00",0.5092,0.3657,0.1251
"185","15328",TRUE,133,VfB Stuttgart,STU,122,Hertha Berlin,HER,1,1,1.3857,0.832358,"2021-02-13 14:30:00",0.5077,0.2878,0.2045
"186","15326",TRUE,240,Union Berlin,UNI,124,Schalke 04,SCH,0,0,1.9379,0.335784,"2021-02-13 17:30:00",0.8112,0.146,0.0428
"187","15325",TRUE,132,Eintracht Frankfurt,EIN,134,FC Cologne,COL,2,0,2.94491,0.554721,"2021-02-14 14:30:00",0.9035,0.0759,0.0206
"188","15324",TRUE,131,Wolfsburg,WOL,130,Borussia M.Gladbach,BMG,0,0,0.641105,0.663321,"2021-02-14 17:00:00",0.2911,0.3946,0.3143
"189","15320",TRUE,117,Bayern Munich,BAY,262,Arminia Bielefeld,,3,3,2.29294,1.71797,"2021-02-15 19:30:00",0.5175,0.2524,0.2301
"190","15337",TRUE,262,Arminia Bielefeld,,131,Wolfsburg,WOL,0,3,0.319638,1.67634,"2021-02-19 19:30:00",0.0341,0.1591,0.8068
"191","15329",TRUE,130,Borussia M.Gladbach,BMG,125,Mainz 05,MAI,1,2,0.659888,0.665514,"2021-02-20 14:30:00",0.2903,0.3929,0.3168
"192","15331",TRUE,135,Freiburg,FRE,240,Union Berlin,UNI,0,1,0.836092,1.49682,"2021-02-20 14:30:00",0.1747,0.2908,0.5345
"193","15332",TRUE,132,Eintracht Frankfurt,EIN,117,Bayern Munich,BAY,2,1,1.9074,1.5483,"2021-02-20 14:30:00",0.4644,0.2559,0.2797
"194","15335",TRUE,134,FC Cologne,COL,133,VfB Stuttgart,STU,0,1,0.650885,0.606729,"2021-02-20 14:30:00",0.3128,0.401,0.2862
"195","15334",TRUE,124,Schalke 04,SCH,129,Borussia Dortmund,DOR,0,4,0.830269,1.85349,"2021-02-20 17:30:00",0.1083,0.2151,0.6766
"196","15336",TRUE,121,Augsburg,AUG,119,Bayer Leverkusen,LEV,1,1,0.931657,0.397505,"2021-02-21 12:30:00",0.5147,0.354,0.1313
"197","15333",TRUE,122,Hertha Berlin,HER,136,RasenBallsport Leipzig,RBL,0,3,0.859063,1.16338,"2021-02-21 14:30:00",0.2531,0.3268,0.4201
"198","15330",TRUE,120,Hoffenheim,HOF,123,Werder Bremen,WER,4,0,2.66057,0.109963,"2021-02-21 17:00:00",0.951,0.0443,0.0047
"199","15345",TRUE,123,Werder Bremen,WER,132,Eintracht Frankfurt,EIN,2,1,1.10682,1.17887,"2021-02-26 19:30:00",0.3282,0.3127,0.3591
"200","15338",TRUE,117,Bayern Munich,BAY,134,FC Cologne,COL,5,1,2.40221,0.985369,"2021-02-27 14:30:00",0.7322,0.1762,0.0916
"201","15339",TRUE,129,Borussia Dortmund,DOR,262,Arminia Bielefeld,,3,0,2.50855,0.636679,"2021-02-27 14:30:00",0.8372,0.121,0.0418
"202","15342",TRUE,131,Wolfsburg,WOL,122,Hertha Berlin,HER,2,0,0.620957,1.18868,"2021-02-27 14:30:00",0.1603,0.3035,0.5362
"203","15346",TRUE,133,VfB Stuttgart,STU,124,Schalke 04,SCH,5,1,2.68633,1.64536,"2021-02-27 14:30:00",0.6374,0.2054,0.1572
"204","15340",TRUE,136,RasenBallsport Leipzig,RBL,130,Borussia M.Gladbach,BMG,3,2,1.89119,1.94164,"2021-02-27 17:30:00",0.3342,0.2691,0.3967
"205","15343",FALSE,240,Union Berlin,UNI,120,Hoffenheim,HOF,NA,NA,NA,NA,"2021-02-28 12:30:00",NA,NA,NA
"206","15344",FALSE,125,Mainz 05,MAI,121,Augsburg,AUG,NA,NA,NA,NA,"2021-02-28 14:30:00",NA,NA,NA
"207","15341",FALSE,119,Bayer Leverkusen,LEV,135,Freiburg,FRE,NA,NA,NA,NA,"2021-02-28 17:00:00",NA,NA,NA
"208","15347",FALSE,122,Hertha Berlin,HER,121,Augsburg,AUG,NA,NA,NA,NA,"2021-03-06 01:30:00",NA,NA,NA
"209","15348",FALSE,124,Schalke 04,SCH,125,Mainz 05,MAI,NA,NA,NA,NA,"2021-03-06 01:30:00",NA,NA,NA
"210","15349",FALSE,134,FC Cologne,COL,123,Werder Bremen,WER,NA,NA,NA,NA,"2021-03-06 01:30:00",NA,NA,NA
"211","15350",FALSE,262,Arminia Bielefeld,,240,Union Berlin,UNI,NA,NA,NA,NA,"2021-03-06 01:30:00",NA,NA,NA
"212","15351",FALSE,117,Bayern Munich,BAY,129,Borussia Dortmund,DOR,NA,NA,NA,NA,"2021-03-06 01:30:00",NA,NA,NA
"213","15352",FALSE,130,Borussia M.Gladbach,BMG,119,Bayer Leverkusen,LEV,NA,NA,NA,NA,"2021-03-06 01:30:00",NA,NA,NA
"214","15353",FALSE,120,Hoffenheim,HOF,131,Wolfsburg,WOL,NA,NA,NA,NA,"2021-03-06 01:30:00",NA,NA,NA
"215","15354",FALSE,135,Freiburg,FRE,136,RasenBallsport Leipzig,RBL,NA,NA,NA,NA,"2021-03-06 01:30:00",NA,NA,NA
"216","15355",FALSE,132,Eintracht Frankfurt,EIN,133,VfB Stuttgart,STU,NA,NA,NA,NA,"2021-03-06 01:30:00",NA,NA,NA
"217","15356",FALSE,129,Borussia Dortmund,DOR,122,Hertha Berlin,HER,NA,NA,NA,NA,"2021-03-13 01:30:00",NA,NA,NA
"218","15357",FALSE,136,RasenBallsport Leipzig,RBL,132,Eintracht Frankfurt,EIN,NA,NA,NA,NA,"2021-03-13 01:30:00",NA,NA,NA
"219","15358",FALSE,119,Bayer Leverkusen,LEV,262,Arminia Bielefeld,,NA,NA,NA,NA,"2021-03-13 01:30:00",NA,NA,NA
"220","15359",FALSE,131,Wolfsburg,WOL,124,Schalke 04,SCH,NA,NA,NA,NA,"2021-03-13 01:30:00",NA,NA,NA
"221","15360",FALSE,240,Union Berlin,UNI,134,FC Cologne,COL,NA,NA,NA,NA,"2021-03-13 01:30:00",NA,NA,NA
"222","15361",FALSE,125,Mainz 05,MAI,135,Freiburg,FRE,NA,NA,NA,NA,"2021-03-13 01:30:00",NA,NA,NA
"223","15362",FALSE,121,Augsburg,AUG,130,Borussia M.Gladbach,BMG,NA,NA,NA,NA,"2021-03-13 01:30:00",NA,NA,NA
"224","15363",FALSE,123,Werder Bremen,WER,117,Bayern Munich,BAY,NA,NA,NA,NA,"2021-03-13 01:30:00",NA,NA,NA
"225","15364",FALSE,133,VfB Stuttgart,STU,120,Hoffenheim,HOF,NA,NA,NA,NA,"2021-03-13 01:30:00",NA,NA,NA
"226","15365",FALSE,117,Bayern Munich,BAY,133,VfB Stuttgart,STU,NA,NA,NA,NA,"2021-03-20 01:30:00",NA,NA,NA
"227","15366",FALSE,120,Hoffenheim,HOF,125,Mainz 05,MAI,NA,NA,NA,NA,"2021-03-20 01:30:00",NA,NA,NA
"228","15367",FALSE,135,Freiburg,FRE,121,Augsburg,AUG,NA,NA,NA,NA,"2021-03-20 01:30:00",NA,NA,NA
"229","15368",FALSE,132,Eintracht Frankfurt,EIN,240,Union Berlin,UNI,NA,NA,NA,NA,"2021-03-20 01:30:00",NA,NA,NA
"230","15369",FALSE,122,Hertha Berlin,HER,119,Bayer Leverkusen,LEV,NA,NA,NA,NA,"2021-03-20 01:30:00",NA,NA,NA
"231","15370",FALSE,124,Schalke 04,SCH,130,Borussia M.Gladbach,BMG,NA,NA,NA,NA,"2021-03-20 01:30:00",NA,NA,NA
"232","15371",FALSE,134,FC Cologne,COL,129,Borussia Dortmund,DOR,NA,NA,NA,NA,"2021-03-20 01:30:00",NA,NA,NA
"233","15372",FALSE,123,Werder Bremen,WER,131,Wolfsburg,WOL,NA,NA,NA,NA,"2021-03-20 01:30:00",NA,NA,NA
"234","15373",FALSE,262,Arminia Bielefeld,,136,RasenBallsport Leipzig,RBL,NA,NA,NA,NA,"2021-03-20 01:30:00",NA,NA,NA
"235","15374",FALSE,129,Borussia Dortmund,DOR,132,Eintracht Frankfurt,EIN,NA,NA,NA,NA,"2021-04-03 01:30:00",NA,NA,NA
"236","15375",FALSE,136,RasenBallsport Leipzig,RBL,117,Bayern Munich,BAY,NA,NA,NA,NA,"2021-04-03 01:30:00",NA,NA,NA
"237","15376",FALSE,130,Borussia M.Gladbach,BMG,135,Freiburg,FRE,NA,NA,NA,NA,"2021-04-03 01:30:00",NA,NA,NA
"238","15377",FALSE,119,Bayer Leverkusen,LEV,124,Schalke 04,SCH,NA,NA,NA,NA,"2021-04-03 01:30:00",NA,NA,NA
"239","15378",FALSE,131,Wolfsburg,WOL,134,FC Cologne,COL,NA,NA,NA,NA,"2021-04-03 01:30:00",NA,NA,NA
"240","15379",FALSE,240,Union Berlin,UNI,122,Hertha Berlin,HER,NA,NA,NA,NA,"2021-04-03 01:30:00",NA,NA,NA
"241","15380",FALSE,125,Mainz 05,MAI,262,Arminia Bielefeld,,NA,NA,NA,NA,"2021-04-03 01:30:00",NA,NA,NA
"242","15381",FALSE,133,VfB Stuttgart,STU,123,Werder Bremen,WER,NA,NA,NA,NA,"2021-04-03 01:30:00",NA,NA,NA
"243","15382",FALSE,121,Augsburg,AUG,120,Hoffenheim,HOF,NA,NA,NA,NA,"2021-04-03 01:30:00",NA,NA,NA
"244","15383",FALSE,117,Bayern Munich,BAY,240,Union Berlin,UNI,NA,NA,NA,NA,"2021-04-10 01:30:00",NA,NA,NA
"245","15384",FALSE,120,Hoffenheim,HOF,119,Bayer Leverkusen,LEV,NA,NA,NA,NA,"2021-04-10 01:30:00",NA,NA,NA
"246","15385",FALSE,132,Eintracht Frankfurt,EIN,131,Wolfsburg,WOL,NA,NA,NA,NA,"2021-04-10 01:30:00",NA,NA,NA
"247","15386",FALSE,122,Hertha Berlin,HER,130,Borussia M.Gladbach,BMG,NA,NA,NA,NA,"2021-04-10 01:30:00",NA,NA,NA
"248","15387",FALSE,124,Schalke 04,SCH,121,Augsburg,AUG,NA,NA,NA,NA,"2021-04-10 01:30:00",NA,NA,NA
"249","15388",FALSE,134,FC Cologne,COL,125,Mainz 05,MAI,NA,NA,NA,NA,"2021-04-10 01:30:00",NA,NA,NA
"250","15389",FALSE,123,Werder Bremen,WER,136,RasenBallsport Leipzig,RBL,NA,NA,NA,NA,"2021-04-10 01:30:00",NA,NA,NA
"251","15390",FALSE,262,Arminia Bielefeld,,135,Freiburg,FRE,NA,NA,NA,NA,"2021-04-10 01:30:00",NA,NA,NA
"252","15391",FALSE,133,VfB Stuttgart,STU,129,Borussia Dortmund,DOR,NA,NA,NA,NA,"2021-04-10 01:30:00",NA,NA,NA
"253","15392",FALSE,129,Borussia Dortmund,DOR,123,Werder Bremen,WER,NA,NA,NA,NA,"2021-04-17 01:30:00",NA,NA,NA
"254","15393",FALSE,136,RasenBallsport Leipzig,RBL,120,Hoffenheim,HOF,NA,NA,NA,NA,"2021-04-17 01:30:00",NA,NA,NA
"255","15394",FALSE,130,Borussia M.Gladbach,BMG,132,Eintracht Frankfurt,EIN,NA,NA,NA,NA,"2021-04-17 01:30:00",NA,NA,NA
"256","15395",FALSE,119,Bayer Leverkusen,LEV,134,FC Cologne,COL,NA,NA,NA,NA,"2021-04-17 01:30:00",NA,NA,NA
"257","15396",FALSE,131,Wolfsburg,WOL,117,Bayern Munich,BAY,NA,NA,NA,NA,"2021-04-17 01:30:00",NA,NA,NA
"258","15397",FALSE,135,Freiburg,FRE,124,Schalke 04,SCH,NA,NA,NA,NA,"2021-04-17 01:30:00",NA,NA,NA
"259","15398",FALSE,240,Union Berlin,UNI,133,VfB Stuttgart,STU,NA,NA,NA,NA,"2021-04-17 01:30:00",NA,NA,NA
"260","15399",FALSE,125,Mainz 05,MAI,122,Hertha Berlin,HER,NA,NA,NA,NA,"2021-04-17 01:30:00",NA,NA,NA
"261","15400",FALSE,121,Augsburg,AUG,262,Arminia Bielefeld,,NA,NA,NA,NA,"2021-04-17 01:30:00",NA,NA,NA
"262","15401",FALSE,117,Bayern Munich,BAY,119,Bayer Leverkusen,LEV,NA,NA,NA,NA,"2021-04-21 06:30:00",NA,NA,NA
"263","15402",FALSE,129,Borussia Dortmund,DOR,240,Union Berlin,UNI,NA,NA,NA,NA,"2021-04-21 06:30:00",NA,NA,NA
"264","15403",FALSE,120,Hoffenheim,HOF,130,Borussia M.Gladbach,BMG,NA,NA,NA,NA,"2021-04-21 06:30:00",NA,NA,NA
"265","15404",FALSE,132,Eintracht Frankfurt,EIN,121,Augsburg,AUG,NA,NA,NA,NA,"2021-04-21 06:30:00",NA,NA,NA
"266","15405",FALSE,122,Hertha Berlin,HER,135,Freiburg,FRE,NA,NA,NA,NA,"2021-04-21 06:30:00",NA,NA,NA
"267","15406",FALSE,134,FC Cologne,COL,136,RasenBallsport Leipzig,RBL,NA,NA,NA,NA,"2021-04-21 06:30:00",NA,NA,NA
"268","15407",FALSE,123,Werder Bremen,WER,125,Mainz 05,MAI,NA,NA,NA,NA,"2021-04-21 06:30:00",NA,NA,NA
"269","15408",FALSE,262,Arminia Bielefeld,,124,Schalke 04,SCH,NA,NA,NA,NA,"2021-04-21 06:30:00",NA,NA,NA
"270","15409",FALSE,133,VfB Stuttgart,STU,131,Wolfsburg,WOL,NA,NA,NA,NA,"2021-04-21 06:30:00",NA,NA,NA
"271","15410",FALSE,136,RasenBallsport Leipzig,RBL,133,VfB Stuttgart,STU,NA,NA,NA,NA,"2021-04-24 01:30:00",NA,NA,NA
"272","15411",FALSE,130,Borussia M.Gladbach,BMG,262,Arminia Bielefeld,,NA,NA,NA,NA,"2021-04-24 01:30:00",NA,NA,NA
"273","15412",FALSE,119,Bayer Leverkusen,LEV,132,Eintracht Frankfurt,EIN,NA,NA,NA,NA,"2021-04-24 01:30:00",NA,NA,NA
"274","15413",FALSE,131,Wolfsburg,WOL,129,Borussia Dortmund,DOR,NA,NA,NA,NA,"2021-04-24 01:30:00",NA,NA,NA
"275","15414",FALSE,135,Freiburg,FRE,120,Hoffenheim,HOF,NA,NA,NA,NA,"2021-04-24 01:30:00",NA,NA,NA
"276","15415",FALSE,240,Union Berlin,UNI,123,Werder Bremen,WER,NA,NA,NA,NA,"2021-04-24 01:30:00",NA,NA,NA
"277","15416",FALSE,124,Schalke 04,SCH,122,Hertha Berlin,HER,NA,NA,NA,NA,"2021-04-24 01:30:00",NA,NA,NA
"278","15417",FALSE,125,Mainz 05,MAI,117,Bayern Munich,BAY,NA,NA,NA,NA,"2021-04-24 01:30:00",NA,NA,NA
"279","15418",FALSE,121,Augsburg,AUG,134,FC Cologne,COL,NA,NA,NA,NA,"2021-04-24 01:30:00",NA,NA,NA
"280","15419",FALSE,117,Bayern Munich,BAY,130,Borussia M.Gladbach,BMG,NA,NA,NA,NA,"2021-05-08 01:30:00",NA,NA,NA
"281","15420",FALSE,129,Borussia Dortmund,DOR,136,RasenBallsport Leipzig,RBL,NA,NA,NA,NA,"2021-05-08 01:30:00",NA,NA,NA
"282","15421",FALSE,120,Hoffenheim,HOF,124,Schalke 04,SCH,NA,NA,NA,NA,"2021-05-08 01:30:00",NA,NA,NA
"283","15422",FALSE,131,Wolfsburg,WOL,240,Union Berlin,UNI,NA,NA,NA,NA,"2021-05-08 01:30:00",NA,NA,NA
"284","15423",FALSE,132,Eintracht Frankfurt,EIN,125,Mainz 05,MAI,NA,NA,NA,NA,"2021-05-08 01:30:00",NA,NA,NA
"285","15424",FALSE,122,Hertha Berlin,HER,262,Arminia Bielefeld,,NA,NA,NA,NA,"2021-05-08 01:30:00",NA,NA,NA
"286","15425",FALSE,134,FC Cologne,COL,135,Freiburg,FRE,NA,NA,NA,NA,"2021-05-08 01:30:00",NA,NA,NA
"287","15426",FALSE,123,Werder Bremen,WER,119,Bayer Leverkusen,LEV,NA,NA,NA,NA,"2021-05-08 01:30:00",NA,NA,NA
"288","15427",FALSE,133,VfB Stuttgart,STU,121,Augsburg,AUG,NA,NA,NA,NA,"2021-05-08 01:30:00",NA,NA,NA
"289","15428",FALSE,136,RasenBallsport Leipzig,RBL,131,Wolfsburg,WOL,NA,NA,NA,NA,"2021-05-15 01:30:00",NA,NA,NA
"290","15429",FALSE,130,Borussia M.Gladbach,BMG,133,VfB Stuttgart,STU,NA,NA,NA,NA,"2021-05-15 01:30:00",NA,NA,NA
"291","15430",FALSE,119,Bayer Leverkusen,LEV,240,Union Berlin,UNI,NA,NA,NA,NA,"2021-05-15 01:30:00",NA,NA,NA
"292","15431",FALSE,135,Freiburg,FRE,117,Bayern Munich,BAY,NA,NA,NA,NA,"2021-05-15 01:30:00",NA,NA,NA
"293","15432",FALSE,122,Hertha Berlin,HER,134,FC Cologne,COL,NA,NA,NA,NA,"2021-05-15 01:30:00",NA,NA,NA
"294","15433",FALSE,124,Schalke 04,SCH,132,Eintracht Frankfurt,EIN,NA,NA,NA,NA,"2021-05-15 01:30:00",NA,NA,NA
"295","15434",FALSE,125,Mainz 05,MAI,129,Borussia Dortmund,DOR,NA,NA,NA,NA,"2021-05-15 01:30:00",NA,NA,NA
"296","15435",FALSE,121,Augsburg,AUG,123,Werder Bremen,WER,NA,NA,NA,NA,"2021-05-15 01:30:00",NA,NA,NA
"297","15436",FALSE,262,Arminia Bielefeld,,120,Hoffenheim,HOF,NA,NA,NA,NA,"2021-05-15 01:30:00",NA,NA,NA
"298","15437",FALSE,117,Bayern Munich,BAY,121,Augsburg,AUG,NA,NA,NA,NA,"2021-05-22 01:30:00",NA,NA,NA
"299","15438",FALSE,129,Borussia Dortmund,DOR,119,Bayer Leverkusen,LEV,NA,NA,NA,NA,"2021-05-22 01:30:00",NA,NA,NA
"300","15439",FALSE,120,Hoffenheim,HOF,122,Hertha Berlin,HER,NA,NA,NA,NA,"2021-05-22 01:30:00",NA,NA,NA
"301","15440",FALSE,131,Wolfsburg,WOL,125,Mainz 05,MAI,NA,NA,NA,NA,"2021-05-22 01:30:00",NA,NA,NA
"302","15441",FALSE,132,Eintracht Frankfurt,EIN,135,Freiburg,FRE,NA,NA,NA,NA,"2021-05-22 01:30:00",NA,NA,NA
"303","15442",FALSE,240,Union Berlin,UNI,136,RasenBallsport Leipzig,RBL,NA,NA,NA,NA,"2021-05-22 01:30:00",NA,NA,NA
"304","15443",FALSE,134,FC Cologne,COL,124,Schalke 04,SCH,NA,NA,NA,NA,"2021-05-22 01:30:00",NA,NA,NA
"305","15444",FALSE,123,Werder Bremen,WER,130,Borussia M.Gladbach,BMG,NA,NA,NA,NA,"2021-05-22 01:30:00",NA,NA,NA
"306","15445",FALSE,133,VfB Stuttgart,STU,262,Arminia Bielefeld,,NA,NA,NA,NA,"2021-05-22 01:30:00",NA,NA,NA
