"","id","fid","h","a","date","league_id","season","h_goals","a_goals","team_h","team_a","h_xg","a_xg","h_w","h_d","h_l","league","h_shot","a_shot","h_shotOnTarget","a_shotOnTarget","h_deep","a_deep","a_ppda","h_ppda"
"1","15247","1481617","132","130","2020-12-15 17:30:00","3","2020","3","3","Eintracht Frankfurt","Borussia M.Gladbach","2.12722","1.14256","0.6424","0.2426","0.115","Bundesliga","10","8","3","5","8","2","5.6296","9.0882"
"1","15239","1481609","122","125","2020-12-15 19:30:00","3","2020","0","0","Hertha Berlin","Mainz 05","0.490128","0.742962","0.1906","0.3977","0.4117","Bundesliga","11","5","0","0","7","4","17.3182","5.2400"
"1","15242","1481612","123","129","2020-12-15 19:30:00","3","2020","1","2","Werder Bremen","Borussia Dortmund","0.14594","3.37771","0.0005","0.0079","0.9916","Bundesliga","6","15","3","9","3","11","12.7391","14.8182"
"1","15244","1481614","133","240","2020-12-15 19:30:00","3","2020","2","2","VfB Stuttgart","Union Berlin","2.18597","1.01547","0.6958","0.1887","0.1155","Bundesliga","14","15","5","5","8","4","12.5000","7.4000"
"1","15240","1481610","124","135","2020-12-16 17:30:00","3","2020","0","2","Schalke 04","Freiburg","0.376573","1.15776","0.1025","0.2913","0.6062","Bundesliga","9","11","2","3","2","2","12.2000","10.6000"
"1","15241","1481611","134","119","2020-12-16 19:30:00","3","2020","0","4","FC Cologne","Bayer Leverkusen","0.251532","1.93376","0.0248","0.1293","0.8459","Bundesliga","7","14","0","7","1","11","7.0000","18.0000"
"1","15243","1481613","262","121","2020-12-16 19:30:00","3","2020","0","1","Arminia Bielefeld","Augsburg","0.702085","0.370523","0.3951","0.4306","0.1743","Bundesliga","12","9","2","2","5","2","8.5909","7.6897"
"1","15245","1481615","117","131","2020-12-16 19:30:00","3","2020","2","1","Bayern Munich","Wolfsburg","1.26746","1.10816","0.4013","0.2862","0.3125","Bundesliga","11","17","2","6","6","6","12.8182","5.9677"
"1","15246","1481616","120","136","2020-12-16 19:30:00","3","2020","0","1","Hoffenheim","RasenBallsport Leipzig","0.752599","0.476324","0.3895","0.4235","0.187","Bundesliga","6","4","2","3","0","3","12.6316","7.6429"
"1","15253","1481108","240","129","2020-12-18 19:30:00","3","2020","2","1","Union Berlin","Borussia Dortmund","1.38214","1.1837","0.4271","0.276","0.2969","Bundesliga","12","16","5","3","3","12","5.2083","21.8947"
"1","15248","1481103","136","134","2020-12-19 14:30:00","3","2020","0","0","RasenBallsport Leipzig","FC Cologne","1.57839","0.205395","0.7594","0.204","0.0366","Bundesliga","19","4","6","1","12","1","31.9167","9.1538"
"1","15249","1481104","130","120","2020-12-19 14:30:00","3","2020","1","2","Borussia M.Gladbach","Hoffenheim","2.12823","2.28754","0.3429","0.2584","0.3987","Bundesliga","15","16","5","5","3","8","8.0286","12.2800"
"1","15254","1481109","124","262","2020-12-19 14:30:00","3","2020","0","1","Schalke 04","Arminia Bielefeld","0.338524","0.89989","0.1236","0.3842","0.4922","Bundesliga","9","9","2","3","4","4","4.2778","10.7143"
"1","15255","1481110","125","123","2020-12-19 14:30:00","3","2020","0","1","Mainz 05","Werder Bremen","0.388426","1.30319","0.0852","0.2668","0.648","Bundesliga","8","13","1","7","2","2","9.3333","13.6538"
"1","15256","1481111","121","132","2020-12-19 14:30:00","3","2020","0","2","Augsburg","Eintracht Frankfurt","1.44889","2.37301","0.1993","0.2021","0.5986","Bundesliga","15","15","4","6","5","6","8.6957","11.6364"
"1","15250","1481105","119","117","2020-12-19 17:30:00","3","2020","1","2","Bayer Leverkusen","Bayern Munich","0.307742","1.41401","0.0682","0.245","0.6868","Bundesliga","7","14","2","3","5","9","16.1000","10.2414"
"1","15252","1481107","135","122","2020-12-20 14:30:00","3","2020","4","1","Freiburg","Hertha Berlin","2.96729","1.03828","0.8405","0.1142","0.0453","Bundesliga","17","10","9","3","8","5","5.0769","13.1667"
"1","15251","1481106","131","133","2020-12-20 17:00:00","3","2020","1","0","Wolfsburg","VfB Stuttgart","1.67526","1.10934","0.5048","0.2689","0.2263","Bundesliga","13","9","5","2","8","6","20.7273","8.8125"
"1","15259","1481114","120","135","2021-01-02 14:30:00","3","2020","1","3","Hoffenheim","Freiburg","1.14476","2.08","0.1482","0.2127","0.6391","Bundesliga","15","10","6","5","9","2","10.1622","6.8500"
"1","15260","1481115","132","119","2021-01-02 14:30:00","3","2020","2","1","Eintracht Frankfurt","Bayer Leverkusen","1.34155","0.752325","0.5195","0.294","0.1865","Bundesliga","11","7","4","2","5","6","6.4400","13.3704"
"1","15262","1481117","134","121","2021-01-02 14:30:00","3","2020","0","1","FC Cologne","Augsburg","0.454651","1.23997","0.1085","0.2806","0.6109","Bundesliga","12","11","2","4","1","6","8.3600","9.0882"
"1","15263","1481118","123","240","2021-01-02 14:30:00","3","2020","0","2","Werder Bremen","Union Berlin","1.0178","1.30377","0.2471","0.3237","0.4292","Bundesliga","11","9","2","2","3","4","15.2381","7.1154"
"1","15264","1481119","262","130","2021-01-02 14:30:00","3","2020","0","1","Arminia Bielefeld","Borussia M.Gladbach","0.707828","1.88594","0.0992","0.2196","0.6812","Bundesliga","7","24","0","6","6","16","15.2667","15.7500"
"1","15261","1481116","122","124","2021-01-02 17:30:00","3","2020","3","0","Hertha Berlin","Schalke 04","2.06576","0.717925","0.727","0.1834","0.0896","Bundesliga","21","11","9","4","9","2","11.0000","7.2500"
