"","X.1","match_id","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id.1","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction","player_gametime"
"3254",17,12521,335618,70,"MissedShots",0.92,0.425,0.0684811919927597,"Yussuf Poulsen","h",5250,"FromCorner",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Christopher Nkunku","Cross","28"
"3255",18,12521,335619,72,"MissedShots",0.821999969482422,0.669000015258789,0.0578920915722847,"Christopher Nkunku","h",3300,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Diego Demme","Pass","23"
"3256",19,12521,335621,76,"SavedShot",0.923000030517578,0.656999969482422,0.115788623690605,"Timo Werner","h",65,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Marcel Sabitzer","Pass","NA"
"3257",20,12521,335622,76,"SavedShot",0.914000015258789,0.564000015258789,0.488754749298096,"Christopher Nkunku","h",3300,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00",NA,"Rebound","23"
"3258",21,12521,335623,79,"SavedShot",0.968000030517578,0.584000015258789,0.521716296672821,"Timo Werner","h",65,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Christopher Nkunku","Pass","NA"
"3259",22,12521,335624,79,"SavedShot",0.91,0.567000007629395,0.131917417049408,"Christopher Nkunku","h",3300,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00",NA,"Rebound","23"
"3260",23,12521,335625,82,"SavedShot",0.874000015258789,0.634000015258789,0.114457115530968,"Christopher Nkunku","h",3300,"OpenPlay",2019,"LeftFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Marcel Sabitzer","Pass","23"
"3261",24,12521,335626,82,"Goal",0.904000015258789,0.44,0.149615556001663,"Marcel Sabitzer","h",5248,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00",NA,"Rebound","NA"
"3262",25,12521,335628,90,"MissedShots",0.771999969482422,0.427999992370605,0.0479122549295425,"Christopher Nkunku","h",3300,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Diego Demme","Pass","23"
"3263",26,12521,335597,13,"BlockedShot",0.843000030517578,0.524000015258789,0.0276951137930155,"Diadie Samassékou","a",7868,"SetPiece",2019,"LeftFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00",NA,"Aerial","NA"
"3264",27,12521,335598,17,"BlockedShot",0.87,0.298999996185303,0.0390564650297165,"Stefan Posch","a",5329,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Dennis Geiger","Pass","NA"
"3265",28,12521,335602,25,"MissedShots",0.86,0.585,0.0594782084226608,"Andrej Kramaric","a",956,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Pavel Kaderábek","BallTouch","NA"
"3266",29,12521,335605,34,"MissedShots",0.958000030517578,0.535999984741211,0.0821631476283073,"Ermin Bicakcic","a",84,"FromCorner",2019,"Head",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Robert Skov","Aerial","NA"
"3267",30,12521,335606,37,"BlockedShot",0.876999969482422,0.710999984741211,0.0411512739956379,"Dennis Geiger","a",6081,"OpenPlay",2019,"LeftFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Robert Skov","Pass","NA"
"3268",31,12521,335607,38,"ShotOnPost",0.87,0.464000015258789,0.315810054540634,"Dennis Geiger","a",6081,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Pavel Kaderábek","HeadPass","NA"
"3269",32,12521,335614,56,"BlockedShot",0.861999969482422,0.68,0.0483864396810532,"Andrej Kramaric","a",956,"OpenPlay",2019,"LeftFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Dennis Geiger","Pass","NA"
"3270",33,12521,335615,56,"BlockedShot",0.851999969482422,0.679000015258789,0.0239802841097116,"Robert Skov","a",7867,"OpenPlay",2019,"LeftFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00",NA,"Rebound","NA"
"3271",34,12521,335617,61,"BlockedShot",0.820999984741211,0.685,0.0334755182266235,"Andrej Kramaric","a",956,"OpenPlay",2019,"RightFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Florian Grillitsch","Pass","NA"
"3272",35,12521,335620,75,"MissedShots",0.95,0.542999992370605,0.570340514183044,"Sargis Adamyan","a",7900,"OpenPlay",2019,"LeftFoot",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Robert Skov","Pass","NA"
"3273",36,12521,335627,88,"Goal",0.923000030517578,0.442999992370605,0.0398085042834282,"Ermin Bicakcic","a",84,"FromCorner",2019,"OtherBodyPart",12521,"RasenBallsport Leipzig","Hoffenheim",3,1,"2019-12-07 14:30:00","Christoph Baumgartner","Aerial","NA"
"3274",1,12523,335658,40,"SavedShot",0.795,0.325999984741211,0.0261503085494041,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","László Bénes","Pass","NA"
"3275",2,12523,335665,58,"BlockedShot",0.790999984741211,0.575,0.0369889587163925,"Lars Stindl","h",208,"OpenPlay",2019,"RightFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Jonas Hofmann","Pass","NA"
"3276",3,12523,335666,59,"Goal",0.920999984741211,0.49,0.330696761608124,"Ramy Bensebaini","h",3349,"FromCorner",2019,"Head",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Jonas Hofmann","Cross","NA"
"3277",4,12523,335667,63,"MissedShots",0.895,0.575,0.0582689717411995,"Patrick Herrmann","h",420,"SetPiece",2019,"Head",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Jonas Hofmann","Cross","24"
"3278",5,12523,335668,68,"MissedShots",0.958000030517578,0.607999992370605,0.0795071423053741,"Nico Elvedi","h",212,"SetPiece",2019,"RightFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Patrick Herrmann","Chipped","NA"
"3279",6,12523,335669,86,"MissedShots",0.906999969482422,0.457999992370605,0.0414560697972775,"Ramy Bensebaini","h",3349,"SetPiece",2019,"Head",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Raffael","Aerial","NA"
"3280",7,12523,335670,91,"Goal",0.885,0.5,0.75777667760849,"Ramy Bensebaini","h",3349,"Penalty",2019,"LeftFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00",NA,"Standard","NA"
"3281",8,12523,335649,7,"MissedShots",0.959000015258789,0.56,0.609373152256012,"Thomas Müller","a",224,"OpenPlay",2019,"LeftFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Corentin Tolisso","Pass","NA"
"3282",9,12523,335650,13,"MissedShots",0.879000015258789,0.695,0.0455563366413116,"Robert Lewandowski","a",227,"OpenPlay",2019,"RightFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Kingsley Coman","Pass","NA"
"3283",10,12523,335651,15,"MissedShots",0.889000015258789,0.565999984741211,0.301542222499847,"Robert Lewandowski","a",227,"SetPiece",2019,"RightFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Thiago Alcántara","Chipped","NA"
"3284",11,12523,335652,22,"SavedShot",0.875,0.334000015258789,0.00847794394940138,"Kingsley Coman","a",226,"OpenPlay",2019,"Head",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Alphonso Davies","Cross","NA"
"3285",12,12523,335653,25,"SavedShot",0.85,0.489000015258789,0.0722719207406044,"Thomas Müller","a",224,"OpenPlay",2019,"RightFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00",NA,"None","NA"
"3286",13,12523,335654,26,"SavedShot",0.796999969482422,0.59,0.0225875154137611,"Joshua Kimmich","a",223,"FromCorner",2019,"RightFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Thiago Alcántara","TakeOn","NA"
"3287",14,12523,335655,30,"MissedShots",0.859000015258789,0.527000007629395,0.0646743476390839,"Robert Lewandowski","a",227,"OpenPlay",2019,"RightFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Kingsley Coman","Cross","NA"
"3288",15,12523,335656,35,"MissedShots",0.895,0.592000007629395,0.11166062951088,"Ivan Perisic","a",448,"OpenPlay",2019,"LeftFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Robert Lewandowski","Pass","71"
"3289",16,12523,335657,39,"SavedShot",0.851999969482422,0.327999992370605,0.0538349598646164,"Kingsley Coman","a",226,"OpenPlay",2019,"LeftFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Thomas Müller","HeadPass","NA"
"3290",17,12523,335659,42,"MissedShots",0.92,0.502999992370605,0.0702615156769753,"Leon Goretzka","a",335,"OpenPlay",2019,"Head",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Thomas Müller","Aerial","NA"
"3291",18,12523,335660,43,"BlockedShot",0.869000015258789,0.372999992370605,0.078844241797924,"Kingsley Coman","a",226,"OpenPlay",2019,"LeftFoot",12523,"Borussia M.Gladbach","Bayern Munich",2,1,"2019-12-07 14:30:00","Thomas Müller","Pass","NA"
